"year","state","week_number","week_start","week_end","biweekly_start","median_sample_size","n_polls","weighted_rep","weighted_dem","weighted_other","total_weight","dem_actual","rep_actual","other_actual","rep_won","rep_incumbent","rep_polling_error","dem_polling_error","polling_error","rep_national_polling_error","dem_national_polling_error","n_states_in_avg"
2008,"oregon",61,"2008-10-22","2008-10-28","2008-10-15",542,4,39.980500688337,45.145164276585,0,2.3410619111073,48.9046700884411,45.5534471209117,5.54188279064715,0,1,5.57294643257468,3.75950581185606,4.66622612221537,2.2037384628031,3.26887988841998,20
2008,"oregon",60,"2008-10-15","2008-10-21","2008-10-08",542,4,40.2503475354714,42.8995717434607,0,2.43200432400791,48.9046700884411,45.5534471209117,5.54188279064715,0,1,5.30309958544029,6.0050983449804,5.65409896521034,2.29406058607618,2.69797089686804,21
2008,"oregon",59,"2008-10-08","2008-10-14","2008-10-01",542,2,44.4328429356385,46.5721404892731,0,1.98630846627918,48.9046700884411,45.5534471209117,5.54188279064715,0,1,1.12060418527318,2.33252959916801,1.7265668922206,2.52959249075942,2.71173106050298,17
2008,"oregon",58,"2008-10-01","2008-10-07","2008-09-24",500,1,40,45,0,0.298543621364116,48.9046700884411,45.5534471209117,5.54188279064715,0,1,5.5534471209117,3.9046700884411,4.7290586046764,3.67346545177624,3.45184138610544,16
2008,"oregon",57,"2008-09-24","2008-09-30","2008-09-17",500,2,40.9913788232177,44.5043105883912,0,1.19210867203471,48.9046700884411,45.5534471209117,5.54188279064715,0,1,4.56206829769402,4.40035950004993,4.48121389887197,2.53594913590097,3.03105184046397,20
2008,"oregon",56,"2008-09-17","2008-09-23","2008-09-10",500,3,42.9992632008446,43.2946111210358,0,2.12818084230708,48.9046700884411,45.5534471209117,5.54188279064715,0,1,2.55418392006707,5.61005896740527,4.08212144373617,1.88533132235956,3.9809613274235,18
2008,"oregon",55,"2008-09-10","2008-09-16","2008-09-03",500,2,44.2666392937679,42.3999589406519,0,1.8893488242449,48.9046700884411,45.5534471209117,5.54188279064715,0,1,1.2868078271438,6.50471114778924,3.89575948746652,0.939939230780662,6.66749429686272,14
2008,"oregon",51,"2008-08-13","2008-08-19","2008-08-06",500,1,50,44,0,0.301194211912202,48.9046700884411,45.5534471209117,5.54188279064715,0,1,-4.4465528790883,4.9046700884411,0.2290586046764,1.27949914942619,3.385573723867,15
2008,"oregon",50,"2008-08-06","2008-08-12","2008-07-30",500,2,49.5461776385089,40.8232434695619,0,1.11050071798721,48.9046700884411,45.5534471209117,5.54188279064715,0,1,-3.99273051759715,8.08142661887916,2.044348050641,2.28057181923969,5.10627743381901,13
2008,"oregon",49,"2008-07-30","2008-08-05","2008-07-23",500,1,49,37,0,1.01487106933448,48.9046700884411,45.5534471209117,5.54188279064715,0,1,-3.4465528790883,11.9046700884411,4.2290586046764,2.16699021974723,5.74541095265623,9
2008,"oregon",47,"2008-07-16","2008-07-22","2008-07-09",500,1,46,46,0,0.496585303791409,48.9046700884411,45.5534471209117,5.54188279064715,0,1,-0.446552879088301,2.9046700884411,1.2290586046764,0.469097529865492,3.62614934732292,14
2008,"oregon",46,"2008-07-09","2008-07-15","2008-07-02",500,1,46,46,0,1,48.9046700884411,45.5534471209117,5.54188279064715,0,1,-0.446552879088301,2.9046700884411,1.2290586046764,-0.706743191186256,4.83381347802574,10
2008,"oregon",43,"2008-06-18","2008-06-24","2008-06-11",500,1,47,38,0,0.272531793034013,48.9046700884411,45.5534471209117,5.54188279064715,0,1,-1.4465528790883,10.9046700884411,4.7290586046764,2.68810155653288,4.48329871106987,12
2008,"oregon",42,"2008-06-11","2008-06-17","2008-06-04",500,1,47,38,0,0.548811636094026,48.9046700884411,45.5534471209117,5.54188279064715,0,1,-1.4465528790883,10.9046700884411,4.7290586046764,1.79996368228254,4.8015246421092,13
2008,"oregon",38,"2008-05-14","2008-05-20","2008-05-07",500,1,45,42,0,0.272531793034013,48.9046700884411,45.5534471209117,5.54188279064715,0,1,0.553447120911699,6.9046700884411,3.7290586046764,2.29918156048827,3.49058638921688,14
2008,"oregon",37,"2008-05-07","2008-05-13","2008-04-30",500,1,45,42,0,0.548811636094026,48.9046700884411,45.5534471209117,5.54188279064715,0,1,0.553447120911699,6.9046700884411,3.7290586046764,0.508068742928477,5.47509344760338,10
2008,"oregon",31,"2008-03-26","2008-04-01","2008-03-19",500,1,47,34,0,0.496585303791409,48.9046700884411,45.5534471209117,5.54188279064715,0,1,-1.4465528790883,14.9046700884411,6.7290586046764,-0.771837630809259,6.75929099584486,5
2008,"oregon",30,"2008-03-19","2008-03-25","2008-03-12",500,1,47,34,0,1,48.9046700884411,45.5534471209117,5.54188279064715,0,1,-1.4465528790883,14.9046700884411,6.7290586046764,0.420694680649706,6.72706218349885,5
2008,"oregon",26,"2008-02-20","2008-02-26","2008-02-13",570.5,1,48,30,0,0.255137532663217,48.9046700884411,45.5534471209117,5.54188279064715,0,1,-2.4465528790883,18.9046700884411,8.2290586046764,-1.76228177749694,6.76970432761286,5
2008,"oregon",25,"2008-02-13","2008-02-19","2008-02-06",570.5,1,48,30,0,0.51378389717789,48.9046700884411,45.5534471209117,5.54188279064715,0,1,-2.4465528790883,18.9046700884411,8.2290586046764,-1.71988286272697,7.27402530044298,6
2008,"oregon",10,"2007-10-31","2007-11-06","2007-10-24",641,1,48,39,0,0.406569659740599,48.9046700884411,45.5534471209117,5.54188279064715,0,1,-2.44655287908829,9.9046700884411,3.7290586046764,1.03034591124227,4.50463671248736,7
2008,"oregon",9,"2007-10-24","2007-10-30","2007-10-17",641,1,48,39,0,0.818730753077982,48.9046700884411,45.5534471209117,5.54188279064715,0,1,-2.4465528790883,9.9046700884411,3.7290586046764,1.25586056558852,4.47583877561185,7
2008,"south-carolina",62,"2008-10-29","2008-11-04","2008-10-22",580.5,1,58,39,0,0.582520311372975,42.2468688399412,57.524642906952,0.22848825310684,1,1,-0.475357093048004,3.2468688399412,1.3857558734466,2.42581695826608,2.37254255030468,22
2008,"south-carolina",60,"2008-10-15","2008-10-21","2008-10-08",561,1,56,40,0,0.449328964117222,42.2468688399412,57.524642906952,0.22848825310684,1,1,1.524642906952,2.2468688399412,1.8857558734466,2.29406058607618,2.69797089686804,21
2008,"south-carolina",59,"2008-10-08","2008-10-14","2008-10-01",561,1,56,40,0,0.90483741803596,42.2468688399412,57.524642906952,0.22848825310684,1,1,1.524642906952,2.2468688399412,1.8857558734466,2.52959249075942,2.71173106050298,17
2008,"south-carolina",58,"2008-10-01","2008-10-07","2008-09-24",571,1,51,42,0,0.27936676872644,42.2468688399412,57.524642906952,0.22848825310684,1,1,6.524642906952,0.2468688399412,3.3857558734466,3.67346545177624,3.45184138610544,16
2008,"south-carolina",57,"2008-09-24","2008-09-30","2008-09-17",571,3,51.8965918118997,41.0512861897175,0,1.33835894261029,42.2468688399412,57.524642906952,0.22848825310684,1,1,5.62805109505226,1.19558265022371,3.41181687263798,2.53594913590097,3.03105184046397,20
2008,"south-carolina",56,"2008-09-17","2008-09-23","2008-09-10",542,2,52.5467741870135,40.3633064532466,0,1.60348538479602,42.2468688399412,57.524642906952,0.22848825310684,1,1,4.9778687199385,1.88356238669459,3.43071555331654,1.88533132235956,3.9809613274235,18
2008,"south-carolina",47,"2008-07-16","2008-07-22","2008-07-09",542,1,54,32,0,0.33287108369808,42.2468688399412,57.524642906952,0.22848825310684,1,1,3.52464290695201,10.2468688399412,6.88575587344661,0.469097529865492,3.62614934732292,14
2008,"south-carolina",46,"2008-07-09","2008-07-15","2008-07-02",542,1,54,32,0,0.670320046035639,42.2468688399412,57.524642906952,0.22848825310684,1,1,3.524642906952,10.2468688399412,6.8857558734466,-0.706743191186256,4.83381347802574,10
2008,"south-dakota",62,"2008-10-29","2008-11-04","2008-10-22",605,1,35,57,0,0.331492729604779,62.4916923448734,37.5083076551266,0,0,-1,2.5083076551266,5.4916923448734,4,2.42581695826608,2.37254255030468,22
2008,"south-dakota",61,"2008-10-22","2008-10-28","2008-10-15",605,2,34.6805192229692,57,0,0.98093390931098,62.4916923448734,37.5083076551266,0,0,-1,2.82778843215745,5.4916923448734,4.15974038851542,2.2037384628031,3.26887988841998,20
2008,"south-dakota",60,"2008-10-15","2008-10-21","2008-10-08",610,1,34,57,0,0.628497257359017,62.4916923448734,37.5083076551266,0,0,-1,3.5083076551266,5.49169234487339,4.5,2.29406058607618,2.69797089686804,21
2008,"south-dakota",52,"2008-08-20","2008-08-26","2008-08-13",555,1,34,61,0,0.315765768778865,62.4916923448734,37.5083076551266,0,0,-1,3.5083076551266,1.4916923448734,2.5,2.61864168585306,4.14919455344548,12
2008,"south-dakota",51,"2008-08-13","2008-08-19","2008-08-06",555,1,34,61,0,0.635874171804935,62.4916923448734,37.5083076551266,0,0,-1,3.5083076551266,1.49169234487341,2.5,1.27949914942619,3.385573723867,15
2008,"south-dakota",47,"2008-07-16","2008-07-22","2008-07-09",500,1,38,60,0,0.272531793034013,62.4916923448734,37.5083076551266,0,0,-1,-0.4916923448734,2.4916923448734,1,0.469097529865492,3.62614934732292,14
2008,"south-dakota",46,"2008-07-09","2008-07-15","2008-07-02",500,1,38,60,0,0.548811636094026,62.4916923448734,37.5083076551266,0,0,-1,-0.4916923448734,2.4916923448734,1,-0.706743191186256,4.83381347802574,10
2008,"texas",62,"2008-10-29","2008-11-04","2008-10-22",500,1,45,36,0,0.285833755941749,42.8378775479252,54.8208782146276,2.34124423744719,1,1,9.8208782146276,6.8378775479252,8.3293778812764,2.42581695826608,2.37254255030468,22
2008,"texas",61,"2008-10-22","2008-10-28","2008-10-15",500,3,49.6315314787928,37.8526125915171,0,1.07218380370556,42.8378775479252,54.8208782146276,2.34124423744719,1,1,5.18934673583481,4.98526495640809,5.08730584612145,2.2037384628031,3.26887988841998,20
2008,"texas",60,"2008-10-15","2008-10-21","2008-10-08",500,2,55,40,0,1,42.8378775479252,54.8208782146276,2.34124423744719,1,1,-0.179121785372402,2.8378775479252,1.3293778812764,2.29406058607618,2.69797089686804,21
2008,"texas",58,"2008-10-01","2008-10-07","2008-09-24",500,1,50,43,0,0.449328964117222,42.8378775479252,54.8208782146276,2.34124423744719,1,1,4.8208782146276,-0.162122452074797,2.3293778812764,3.67346545177624,3.45184138610544,16
2008,"texas",57,"2008-09-24","2008-09-30","2008-09-17",500,1,50,43,0,0.90483741803596,42.8378775479252,54.8208782146276,2.34124423744719,1,1,4.8208782146276,-0.162122452074797,2.3293778812764,2.53594913590097,3.03105184046397,20
2008,"texas",53,"2008-08-27","2008-09-02","2008-08-20",500,1,52,38,0,0.301194211912202,42.8378775479252,54.8208782146276,2.34124423744719,1,1,2.8208782146276,4.8378775479252,3.8293778812764,2.90813004931753,5.73216417001741,9
2008,"texas",52,"2008-08-20","2008-08-26","2008-08-13",500,1,52,38,0,0.606530659712633,42.8378775479252,54.8208782146276,2.34124423744719,1,1,2.8208782146276,4.8378775479252,3.8293778812764,2.61864168585306,4.14919455344548,12
2008,"texas",50,"2008-08-06","2008-08-12","2008-07-30",500,2,46.783118966857,34.7108252891426,0,0.587538936594837,42.8378775479252,54.8208782146276,2.34124423744719,1,1,8.03775924777061,8.12705225878256,8.08240575327659,2.28057181923969,5.10627743381901,13
2008,"texas",49,"2008-07-30","2008-08-05","2008-07-23",500,2,46.783118966857,34.7108252891426,0,1.18315812431218,42.8378775479252,54.8208782146276,2.34124423744719,1,1,8.03775924777061,8.12705225878256,8.08240575327658,2.16699021974723,5.74541095265623,9
2008,"texas",45,"2008-07-02","2008-07-08","2008-06-25",500,1,48,35,0,0.272531793034013,42.8378775479252,54.8208782146276,2.34124423744719,1,1,6.8208782146276,7.8378775479252,7.3293778812764,3.48520607546473,6.36191529020822,9
2008,"texas",44,"2008-06-25","2008-07-01","2008-06-18",500,2,48,35,0,0.548811636094026,42.8378775479252,54.8208782146276,2.34124423744719,1,1,6.8208782146276,7.8378775479252,7.3293778812764,3.0913318901338,5.51940046889853,12
2008,"texas",41,"2008-06-04","2008-06-10","2008-05-28",550,1,52,35,0,0.428418357550246,42.8378775479252,54.8208782146276,2.34124423744719,1,1,2.82087821462759,7.8378775479252,5.3293778812764,1.7093601125931,6.65605344446178,7
2008,"texas",40,"2008-05-28","2008-06-03","2008-05-21",550,2,50.8325828629743,34.2217219086496,0,1.412315881935,42.8378775479252,54.8208782146276,2.34124423744719,1,1,3.98829535165325,8.61615563927564,6.30222549546444,1.10590407937617,5.21183336393696,7
2008,"texas",39,"2008-05-21","2008-05-27","2008-05-14",600,1,49,33,0,1.05961600455528,42.8378775479252,54.8208782146276,2.34124423744719,1,1,5.8208782146276,9.8378775479252,7.8293778812764,3.03242190393815,3.37954204556316,11
2008,"texas",38,"2008-05-14","2008-05-20","2008-05-07",550,1,48,44,0,0.284650174228586,42.8378775479252,54.8208782146276,2.34124423744719,1,1,6.8208782146276,-1.1621224520748,2.8293778812764,2.29918156048827,3.49058638921688,14
2008,"texas",37,"2008-05-07","2008-05-13","2008-04-30",550,2,47.6662250979201,43.6662250979201,0,0.860392472190351,42.8378775479252,54.8208782146276,2.34124423744719,1,1,7.15465311670747,-0.82834754999493,3.16315278335627,0.508068742928477,5.47509344760338,10
2008,"texas",36,"2008-04-30","2008-05-06","2008-04-23",500,1,47,43,0,0.606530659712633,42.8378775479252,54.8208782146276,2.34124423744719,1,1,7.8208782146276,-0.162122452074797,3.8293778812764,-0.354602892547858,5.15980707255802,5
2008,"virginia",62,"2008-10-29","2008-11-04","2008-10-22",668.5,7,33.1630326612828,61.002116442593,0,4.07122113259105,65.0325502141743,33.7285434554554,1.23890633037026,0,1,0.565510794172553,4.03043377158131,2.29797228287693,2.42581695826608,2.37254255030468,22
2008,"virginia",61,"2008-10-22","2008-10-28","2008-10-15",666,7,31.8768278476029,60.3968760484651,0,4.20329065455509,65.0325502141743,33.7285434554554,1.23890633037026,0,1,1.85171560785252,4.63567416570918,3.24369488678085,2.2037384628031,3.26887988841998,20
2008,"virginia",60,"2008-10-15","2008-10-21","2008-10-08",655,4,34.298611226475,59.6524582641626,0,2.78087575325939,65.0325502141743,33.7285434554554,1.23890633037026,0,1,-0.570067771019644,5.38009195001167,2.40501208949602,2.29406058607618,2.69797089686804,21
2008,"virginia",59,"2008-10-08","2008-10-14","2008-10-01",660.5,5,30.0182587496072,59.1565392667308,0,2.36825461075296,65.0325502141743,33.7285434554554,1.23890633037026,0,1,3.71028470584816,5.87601094744345,4.7931478266458,2.52959249075942,2.71173106050298,17
2008,"virginia",58,"2008-10-01","2008-10-07","2008-09-24",655,5,29.9649297193483,58.4889663009154,0,3.63986075815839,65.0325502141743,33.7285434554554,1.23890633037026,0,1,3.76361373610712,6.54358391325894,5.15359882468303,3.67346545177624,3.45184138610544,16
2008,"virginia",57,"2008-09-24","2008-09-30","2008-09-17",655,4,31.9627486411525,59.7819571296981,0,1.91072111139472,65.0325502141743,33.7285434554554,1.23890633037026,0,1,1.7657948143029,5.25059308447616,3.50819394938953,2.53594913590097,3.03105184046397,20
2008,"virginia",56,"2008-09-17","2008-09-23","2008-09-10",649.5,6,31.4877430819816,58.5022335000076,0,3.91101558873202,65.0325502141743,33.7285434554554,1.23890633037026,0,1,2.24080037347385,6.53031671416666,4.38555854382025,1.88533132235956,3.9809613274235,18
2008,"virginia",55,"2008-09-10","2008-09-16","2008-09-03",644,4,32.8596804490297,56.1603421757628,0,3.08843598645145,65.0325502141743,33.7285434554554,1.23890633037026,0,1,0.868863006425741,8.87220803841151,4.87053552241862,0.939939230780662,6.66749429686272,14
2008,"virginia",54,"2008-09-03","2008-09-09","2008-08-27",572,1,35,56,0,0.916648151653233,65.0325502141743,33.7285434554554,1.23890633037026,0,1,-1.27145654454461,9.03255021417429,3.88054683481484,-1.16364198414851,8.53219361475427,8
2008,"virginia",53,"2008-08-27","2008-09-02","2008-08-20",500,1,32,55,0,0.47914939645872,65.0325502141743,33.7285434554554,1.23890633037026,0,1,1.7285434554554,10.0325502141743,5.88054683481485,2.90813004931753,5.73216417001741,9
2008,"virginia",52,"2008-08-20","2008-08-26","2008-08-13",500,1,32,55,0,0.964888394401592,65.0325502141743,33.7285434554554,1.23890633037026,0,1,1.7285434554554,10.0325502141743,5.88054683481485,2.61864168585306,4.14919455344548,12
2008,"virginia",51,"2008-08-13","2008-08-19","2008-08-06",500,2,34.5162408924901,59.5487226774704,0,0.961925548741573,65.0325502141743,33.7285434554554,1.23890633037026,0,1,-0.78769743703473,5.48382753670391,2.34806504983459,1.27949914942619,3.385573723867,15
2008,"virginia",50,"2008-08-06","2008-08-12","2008-07-30",500,2,34.5162408924901,59.5487226774704,0,1.93708017816337,65.0325502141743,33.7285434554554,1.23890633037026,0,1,-0.787697437034737,5.48382753670389,2.34806504983458,2.28057181923969,5.10627743381901,13
2008,"virginia",48,"2008-07-23","2008-07-29","2008-07-16",500,2,33.1660628559707,57.5830314279854,0,0.934878567269451,65.0325502141743,33.7285434554554,1.23890633037026,0,1,0.562480599484658,7.44951878618892,4.00599969283679,0.47420740390572,3.64173812413036,11
2008,"virginia",47,"2008-07-16","2008-07-22","2008-07-09",500,2,33.1660628559707,57.5830314279854,0,1.88261424599498,65.0325502141743,33.7285434554554,1.23890633037026,0,1,0.562480599484658,7.44951878618892,4.00599969283679,0.469097529865492,3.62614934732292,14
2008,"virginia",43,"2008-06-18","2008-06-24","2008-06-11",500,2,29.6701773329752,59.334035466595,0,0.901683330163694,65.0325502141743,33.7285434554554,1.23890633037026,0,1,4.05836612248019,5.69851474757925,4.87844043502972,2.68810155653288,4.48329871106987,12
2008,"virginia",42,"2008-06-11","2008-06-17","2008-06-04",500,2,29.6701773329752,59.334035466595,0,1.81576724739813,65.0325502141743,33.7285434554554,1.23890633037026,0,1,4.05836612248019,5.69851474757925,4.87844043502972,1.79996368228254,4.8015246421092,13
2008,"virginia",38,"2008-05-14","2008-05-20","2008-05-07",500,1,37,55,0,0.301194211912202,65.0325502141743,33.7285434554554,1.23890633037026,0,1,-3.2714565445446,10.0325502141743,3.38054683481485,2.29918156048827,3.49058638921688,14
2008,"virginia",37,"2008-05-07","2008-05-13","2008-04-30",500,1,37,55,0,0.606530659712633,65.0325502141743,33.7285434554554,1.23890633037026,0,1,-3.2714565445446,10.0325502141743,3.38054683481484,0.508068742928477,5.47509344760338,10
2008,"virginia",32,"2008-04-02","2008-04-08","2008-03-26",500,1,39,55,0,0.272531793034013,65.0325502141743,33.7285434554554,1.23890633037026,0,1,-5.2714565445446,10.0325502141743,2.38054683481485,0.313611067368601,5.17776490386965,4
2008,"virginia",31,"2008-03-26","2008-04-01","2008-03-19",500,1,39,55,0,0.548811636094026,65.0325502141743,33.7285434554554,1.23890633037026,0,1,-5.2714565445446,10.0325502141743,2.38054683481485,-0.771837630809259,6.75929099584486,5
2008,"virginia",26,"2008-02-20","2008-02-26","2008-02-13",572,1,37,57,0,0.464280935062214,65.0325502141743,33.7285434554554,1.23890633037026,0,1,-3.2714565445446,8.03255021417429,2.38054683481485,-1.76228177749694,6.76970432761286,5
2008,"virginia",25,"2008-02-13","2008-02-19","2008-02-06",572,1,37,57,0,0.934946990008457,65.0325502141743,33.7285434554554,1.23890633037026,0,1,-3.27145654454461,8.03255021417429,2.38054683481484,-1.71988286272697,7.27402530044298,6
2008,"virginia",20,"2008-01-09","2008-01-15","2008-01-02",644,1,38,53,0,0.265392527301883,65.0325502141743,33.7285434554554,1.23890633037026,0,1,-4.2714565445446,12.0325502141743,3.88054683481485,-1.65291848717985,11.0334653219947,2
2008,"virginia",19,"2008-01-02","2008-01-08","2007-12-26",644,1,38,53,0,0.534434920396599,65.0325502141743,33.7285434554554,1.23890633037026,0,1,-4.2714565445446,12.0325502141743,3.88054683481485,-4.2714565445446,12.0325502141743,1
2008,"virginia",10,"2007-10-31","2007-11-06","2007-10-24",713.5,1,35,57,0,0.471780305876015,65.0325502141743,33.7285434554554,1.23890633037026,0,1,-1.2714565445446,8.03255021417429,3.38054683481485,1.03034591124227,4.50463671248736,7
2008,"virginia",9,"2007-10-24","2007-10-30","2007-10-17",713.5,1,35,57,0,0.950048868289074,65.0325502141743,33.7285434554554,1.23890633037026,0,1,-1.2714565445446,8.03255021417429,3.38054683481485,1.25586056558852,4.47583877561185,7
2008,"virginia",4,"2007-09-19","2007-09-25","2007-09-12",783,1,32,60,0,0.406569659740599,65.0325502141743,33.7285434554554,1.23890633037026,0,1,1.7285434554554,5.03255021417429,3.38054683481485,3.8241218009843,8.47260141636836,3
2008,"virginia",3,"2007-09-12","2007-09-18","2007-09-05",783,1,32,60,0,0.818730753077982,65.0325502141743,33.7285434554554,1.23890633037026,0,1,1.7285434554554,5.0325502141743,3.38054683481485,1.86381174028735,6.60287261394847,4
2010,"alabama",57,"2010-09-22","2010-09-28","2010-09-15",500,1,58,30,0,0.496585303791409,34.7101546349072,65.1754730228698,0.11437234222305,1,1,7.1754730228698,4.7101546349072,5.9428138288885,3.90613815780598,2.5737172471293,23
2010,"alabama",56,"2010-09-15","2010-09-21","2010-09-08",500,1,58,30,0,1,34.7101546349072,65.1754730228698,0.11437234222305,1,1,7.1754730228698,4.7101546349072,5.9428138288885,3.19856558258491,2.60359211713501,21
2010,"alabama",53,"2010-08-25","2010-08-31","2010-08-18",500,1,60,28,0,0.301194211912202,34.7101546349072,65.1754730228698,0.11437234222305,1,1,5.1754730228698,6.7101546349072,5.9428138288885,4.68039205895118,3.14169116440886,15
2010,"alabama",52,"2010-08-18","2010-08-24","2010-08-11",500,1,60,28,0,0.606530659712633,34.7101546349072,65.1754730228698,0.11437234222305,1,1,5.1754730228698,6.7101546349072,5.9428138288885,3.47768787388263,3.37043162916489,16
2010,"alabama",49,"2010-07-28","2010-08-03","2010-07-21",500,1,59,29,0,0.301194211912202,34.7101546349072,65.1754730228698,0.11437234222305,1,1,6.1754730228698,5.7101546349072,5.9428138288885,7.1841821826203,2.09421101869472,15
2010,"alabama",48,"2010-07-21","2010-07-27","2010-07-14",500,1,59,29,0,0.606530659712633,34.7101546349072,65.1754730228698,0.11437234222305,1,1,6.1754730228698,5.7101546349072,5.9428138288885,6.60767747982602,3.93492496527486,15
2010,"alabama",42,"2010-06-09","2010-06-15","2010-06-02",500,1,58,31,0,0.301194211912202,34.7101546349072,65.1754730228698,0.11437234222305,1,1,7.1754730228698,3.7101546349072,5.4428138288885,7.0074933850915,3.52596916557332,14
2010,"alabama",41,"2010-06-02","2010-06-08","2010-05-26",500,1,58,31,0,0.606530659712633,34.7101546349072,65.1754730228698,0.11437234222305,1,1,7.1754730228698,3.71015463490719,5.44281382888849,7.25729506615812,2.77602593494265,14
2010,"alabama",40,"2010-05-26","2010-06-01","2010-05-19",500,2,57.6245343215181,31.7509313569638,0,0.795128925155525,34.7101546349072,65.1754730228698,0.11437234222305,1,1,7.5509387013517,2.95922327794336,5.25508098964753,5.4146417120926,2.39164246260206,10
2010,"alabama",39,"2010-05-19","2010-05-25","2010-05-12",500,2,57.6245343215181,31.7509313569638,0,1.60119302582003,34.7101546349072,65.1754730228698,0.11437234222305,1,1,7.5509387013517,2.95922327794337,5.25508098964754,5.41399438828533,3.14681055849702,11
2010,"alabama",32,"2010-03-31","2010-04-06","2010-03-24",500,1,59,32,0,0.449328964117222,34.7101546349072,65.1754730228698,0.11437234222305,1,1,6.1754730228698,2.7101546349072,4.4428138288885,6.23307366851491,4.40243294563919,9
2010,"alabama",31,"2010-03-24","2010-03-30","2010-03-17",500,1,59,32,0,0.90483741803596,34.7101546349072,65.1754730228698,0.11437234222305,1,1,6.1754730228698,2.7101546349072,4.4428138288885,8.89826012705723,0.934334613815554,10
2010,"alaska",62,"2010-10-27","2010-11-02","2010-10-20",927,2,34.2073847748281,28.0451693423797,31.9548306576203,1.46366887777042,23.5007025357824,35.5530072053948,40.9462902588228,0,1,1.34562243056666,-4.54446680659731,-1.59942218801532,2.13927507317698,1.80544333101405,22
2010,"alaska",61,"2010-10-20","2010-10-26","2010-10-13",927,2,36.4296020959206,24.1407958081587,36.144403143881,0.701801647256443,23.5007025357824,35.5530072053948,40.9462902588228,0,1,-0.876594890525844,-0.640093272376326,-0.758344081451085,1.46821139955797,2.89413504411132,21
2010,"alaska",60,"2010-10-13","2010-10-19","2010-10-06",927,3,36.0306758189437,24.659601291522,35.2669666578248,1.96025969188838,23.5007025357824,35.5530072053948,40.9462902588228,0,1,-0.477668613548857,-1.15889875573957,-0.818283684644216,2.01131516381307,3.57768626032951,21
2010,"alaska",59,"2010-10-06","2010-10-12","2010-09-29",927,1,35,26,33,1.10153224519959,23.5007025357824,35.5530072053948,40.9462902588228,0,1,0.553007205394799,-2.4992974642176,-0.973145129411401,3.15206846094371,2.82346981905778,21
2010,"alaska",58,"2010-09-29","2010-10-05","2010-09-22",713.5,1,38,22,36,0.566026469667468,23.5007025357824,35.5530072053948,40.9462902588228,0,1,-2.4469927946052,1.5007025357824,-0.473145129411401,2.93804158342887,3.14773029489219,21
2010,"alaska",57,"2010-09-22","2010-09-28","2010-09-15",713.5,2,38.9197439188142,22.6898079391106,33.9305761826681,1.48018516090909,23.5007025357824,35.5530072053948,40.9462902588228,0,1,-3.36673671341936,0.81089459667178,-1.27792105837379,3.90613815780598,2.5737172471293,23
2010,"alaska",56,"2010-09-15","2010-09-21","2010-09-08",500,1,42,25,27,0.818730753077982,23.5007025357824,35.5530072053948,40.9462902588228,0,1,-6.4469927946052,-1.49929746421761,-3.9731451294114,3.19856558258491,2.60359211713501,21
2010,"arizona",62,"2010-10-27","2010-11-02","2010-10-20",550,2,53.7432613730429,34.6148920595643,0,1.02502662268196,34.6512463681252,58.8600771210032,6.48867651087163,1,1,5.11681574796032,0.036354308560874,2.5765850282606,2.13927507317698,1.80544333101405,22
2010,"arizona",61,"2010-10-20","2010-10-26","2010-10-13",600,1,56,38,0,0.861290224573638,34.6512463681252,58.8600771210032,6.48867651087163,1,1,2.86007712100321,-3.3487536318748,-0.244338255435796,1.46821139955797,2.89413504411132,21
2010,"arizona",60,"2010-10-13","2010-10-19","2010-10-06",550,1,56,22,0,0.367756094318736,34.6512463681252,58.8600771210032,6.48867651087163,1,1,2.86007712100321,12.6512463681252,7.7556617445642,2.01131516381307,3.57768626032951,21
2010,"arizona",59,"2010-10-06","2010-10-12","2010-09-29",550,2,55.3128124375517,25.7795315934657,0,1.12821879110809,34.6512463681252,58.8600771210032,6.48867651087163,1,1,3.54726468345151,8.87171477465953,6.20948972905552,3.15206846094371,2.82346981905778,21
2010,"arizona",58,"2010-09-29","2010-10-05","2010-09-22",600,1,54,33,0,0.747395503306671,34.6512463681252,58.8600771210032,6.48867651087163,1,1,4.8600771210032,1.6512463681252,3.2556617445642,2.93804158342887,3.14773029489219,21
2010,"arizona",55,"2010-09-08","2010-09-14","2010-09-01",600,1,51,37,0,0.453318287686851,34.6512463681252,58.8600771210032,6.48867651087163,1,1,7.8600771210032,-2.3487536318748,2.7556617445642,3.97184071463391,2.52017235934362,15
2010,"arizona",54,"2010-09-01","2010-09-07","2010-08-25",600,2,51.4283300339149,35.7150098982554,0,1.16165728031204,34.6512463681252,58.8600771210032,6.48867651087163,1,1,7.43174708708832,-1.06376353013015,3.18399177847908,4.69954526642321,3.10668839190446,13
2010,"arizona",53,"2010-08-25","2010-08-31","2010-08-18",600,1,53,31,0,0.500994188183358,34.6512463681252,58.8600771210032,6.48867651087163,1,1,5.8600771210032,3.6512463681252,4.7556617445642,4.68039205895118,3.14169116440886,15
2010,"arizona",50,"2010-08-04","2010-08-10","2010-07-28",633,1,53,34,0,0.267688533743009,34.6512463681252,58.8600771210032,6.48867651087163,1,1,5.8600771210032,0.6512463681252,3.2556617445642,7.09472581257647,3.29098911975965,17
